campaign,flight_num,duration_s,horizontal_distance_m,path_length_m,altitude_range_m,vertical_displacement_m,mean_abs_climb_rate,climb_fraction,sink_fraction,mean_true_airspeed,mean_speed_horizontal,mean_headwind_component,mean_wind_speed,mean_air_density,mean_air_temperature,mean_pitch,mean_tilt_angle,mean_dynamic_pressure,mean_actual_power_W,mean_predicted_power_W,mean_residual_W,rmse_W
1,11,252.999952,4231.048389951265,4242.426979325376,66.338074,-1.55368,0.9762589682303406,0.4088176352705411,0.4168336673346693,26.088963745490982,16.818725651514793,1.8893881195444915,5.894597693402289,1.148213948697395,37.780366721442896,-0.008514346626067022,0.27622773065747436,393.43868359083126,,,,
1,12,275.263932,4181.527582841831,4195.3838338058185,67.500698,-0.14796499999999924,0.9723624514752294,0.3834862385321101,0.43302752293577984,24.686822878899083,15.23597998949569,2.1257314484775165,5.721241589248099,1.149802747706422,37.400464715596335,0.010056790935610547,0.23298393707138887,354.39453119276124,,,,
1,13,283.866274,4128.072089211631,4140.864466010302,64.77910499999999,0.8666699999999992,0.9024504477111229,0.39037433155080214,0.43137254901960786,22.725069001782533,14.599713063432446,1.9947453262828356,5.16153677481918,1.1504568878787877,37.20695787165776,0.034833558223681,0.21881976270005124,300.6525310737098,,,,
1,14,281.336129,4186.0132737681415,4199.020285759416,64.356336,2.2406800000000118,0.9241697433946142,0.40754039497307004,0.44165170556552963,24.171745075403948,14.951889582245439,1.9679735632332032,5.114316623347211,1.150555822800718,37.17585878276481,0.004786838946545819,0.25103137177378687,339.37803892784865,,,,
1,15,309.672098,4086.781924320275,4100.740797024967,61.97296,-1.4638400000000047,0.8633992099126514,0.3911620294599018,0.4206219312602291,21.52622218657938,13.230676040436862,1.8313937984481994,4.9333328308193085,1.1506483168576105,37.14092253027824,0.04764645617556229,0.23874929640448972,269.97009789474566,,,,
1,17,313.71998300000007,4120.759825240642,4135.90768870921,64.451465,-1.3158599999999865,0.9202629175814516,0.4129032258064516,0.4290322580645161,21.644834267741935,13.177897175034563,1.8778608760465747,4.735463223957132,1.151453868387097,36.90444148387097,0.0416810662247246,0.23140158053104412,272.7353433250736,,,,
1,18,357.235857,4180.881202271457,4201.174434596687,67.305161,4.365115999999986,0.8906870577917965,0.44413012729844414,0.4002828854314003,19.340001490806223,11.73659666578928,1.8336042487940067,4.819225811759949,1.151245791513437,36.9026934115983,0.07855833685535055,0.25772454734883166,218.9991088137936,,,,
1,19,299.551976,4113.274732595735,4127.374115017546,63.60592,-1.9975859999999983,0.8962539282253378,0.3902027027027027,0.44425675675675674,21.487623231418922,13.775104246233296,1.5709319917775706,4.60827045228916,1.1515759614864867,36.87661072972973,0.024765675565357075,0.2334868636630733,270.1639365207825,,,,
1,20,275.8719699999999,4268.083712609607,4281.0977679055195,69.403175,-9.248125000000002,0.9578294738884615,0.42857142857142855,0.4267399267399267,24.359794236263735,15.514643548460892,1.755995929653312,4.968196791596779,1.1345530054945054,41.38938328937729,0.06677453339195806,0.24710304478820955,340.3984542562382,,,,
1,21,263.703994,4161.019996212576,4172.790596402028,63.378674,2.0293099999999953,0.9043359260416506,0.4107485604606526,0.3742802303262956,25.136830754318616,15.827708228856755,1.763303781002195,4.867177817309839,1.1439010276391555,38.706531911708254,0.04564066976968619,0.23719550521154226,364.64533857836244,,,,
